time, Vca,
42.583041, 1.645972,
42.588520, 1.648389,
42.593977, 1.648389,
42.599436, 1.648389,
42.604866, 1.647583,
42.610309, 1.647583,
42.615827, 1.645972,
42.621459, 1.647583,
42.626898, 1.645166,
42.632308, 1.647583,
42.637709, 1.644360,
42.643243, 1.644360,
42.648732, 1.645972,
42.654179, 1.647583,
42.659633, 1.645166,
42.665170, 1.647583,
42.670704, 1.650806,
42.676177, 1.658057,
42.681678, 1.657251,
42.687117, 1.653223,
42.692641, 1.654834,
42.698140, 1.654028,
42.703580, 1.653223,
42.709040, 1.654028,
42.714208, 1.654028,
42.719773, 1.654028,
42.725111, 1.652417,
42.730583, 1.656445,
42.735958, 1.650000,
42.740601, 1.654834,
42.745989, 1.650000,
42.751435, 1.654834,
42.756810, 1.653223,
42.762169, 1.658057,
42.767754, 1.650806,
42.773277, 1.653223,
42.778304, 1.652417,
42.783755, 1.654028,
42.789274, 1.658057,
42.794653, 1.653223,
42.800028, 1.652417,
42.805403, 1.656445,
42.810781, 1.654028,
42.816271, 1.650000,
42.821791, 1.648389,
42.827214, 1.654028,
42.832649, 1.650806,
42.838084, 1.653223,
42.843553, 1.654834,
42.848969, 1.650806,
42.854370, 1.650000,
42.859750, 1.654028,
42.865267, 1.650806,
42.870810, 1.653223,
42.876248, 1.654834,
42.881715, 1.653223,
42.887147, 1.649194,
42.892703, 1.652417,
42.898159, 1.653223,
42.903622, 1.654834,
42.909037, 1.652417,
42.914530, 1.654834,
42.920064, 1.654834,
42.925506, 1.650806,
42.930918, 1.649194,
42.936278, 1.652417,
42.941799, 1.649194,
42.947262, 1.650806,
42.952768, 1.654834,
42.958114, 1.652417,
42.963776, 1.654028,
42.969136, 1.650000,
42.974719, 1.650000,
42.980142, 1.649194,
42.985591, 1.653223,
42.991085, 1.639526,
42.996496, 1.643555,
43.001840, 1.643555,
43.007215, 1.643555,
43.012613, 1.643555,
43.018144, 1.644360,
43.023707, 1.643555,
43.029171, 1.644360,
43.034626, 1.644360,
43.040140, 1.645166,
43.045557, 1.644360,
43.050986, 1.647583,
43.056357, 1.645972,
43.061728, 1.641138,
43.067245, 1.641943,
43.072792, 1.641943,
43.078248, 1.644360,
43.083685, 1.645166,
43.089241, 1.645166,
43.094710, 1.645972,
43.100135, 1.640332,
43.105550, 1.645972,
43.110967, 1.645972,
43.116496, 1.643555,
43.122010, 1.645972,
43.127470, 1.644360,
43.132858, 1.641943,
43.138192, 1.643555,
43.143698, 1.645166,
43.149178, 1.643555,
43.154648, 1.645972,
43.160104, 1.647583,
43.165614, 1.647583,
43.171126, 1.645166,
43.176573, 1.643555,
43.182000, 1.644360,
43.187467, 1.647583,
43.192976, 1.644360,
43.198439, 1.647583,
43.203916, 1.647583,
43.209366, 1.647583,
43.214903, 1.645972,
43.220439, 1.647583,
43.225896, 1.648389,
43.231280, 1.650000,
43.236628, 1.643555,
43.242134, 1.647583,
43.247503, 1.649194,
43.252946, 1.645166,
43.258338, 1.649194,
43.263828, 1.643555,
43.269242, 1.648389,
43.274790, 1.645166,
43.280267, 1.644360,
43.285654, 1.645972,
43.291113, 1.648389,
43.296657, 1.643555,
43.302081, 1.647583,
43.307499, 1.656445,
43.312936, 1.658862,
43.318398, 1.656445,
43.323923, 1.657251,
43.329372, 1.652417,
43.334790, 1.654834,
43.340305, 1.654834,
43.345773, 1.657251,
43.351270, 1.657251,
43.356758, 1.654028,
43.362118, 1.657251,
43.367739, 1.654028,
43.373276, 1.654834,
43.378719, 1.654028,
43.384105, 1.654834,
43.389579, 1.650000,
43.395020, 1.652417,
43.400470, 1.654028,
43.405905, 1.654834,
43.411334, 1.652417,
43.416898, 1.654028,
43.422476, 1.657251,
43.427901, 1.654834,
43.433319, 1.654834,
43.438842, 1.653223,
43.444270, 1.654834,
43.449717, 1.653223,
43.455152, 1.654834,
43.460612, 1.653223,
43.466167, 1.654834,
43.471722, 1.653223,
43.477214, 1.652417,
43.482603, 1.653223,
43.488008, 1.653223,
43.493546, 1.654834,
43.498927, 1.654834,
43.504311, 1.653223,
43.509711, 1.654028,
43.515174, 1.650806,
43.520727, 1.650806,
43.526145, 1.654834,
43.531567, 1.654834,
43.536922, 1.654834,
43.542492, 1.650806,
43.547925, 1.654028,
43.553417, 1.652417,
43.558896, 1.654028,
43.564384, 1.653223,
43.569792, 1.654028,
43.575246, 1.653223,
