time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
331.482955, 1.661279, 1.587158, -0.074121,   1.647583, 1.658862, 0.011279,   1.660474, 0.022559,
331.507487, 1.661279, 1.587158, -0.074121,   1.644360, 1.654834, 0.010474,   1.662085, 0.020947,
331.532246, 1.661279, 1.587158, -0.074121,   1.645972, 1.650000, 0.004028,   1.658862, 0.019336,
331.556720, 1.661279, 1.587158, -0.074121,   1.648389, 1.643555, -0.004834,   1.666113, 0.025781,
331.581518, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.662891, 0.025781,
331.606261, 1.661279, 1.587158, -0.074121,   1.648389, 1.611328, -0.037060,   1.658057, 0.020947,
331.631024, 1.661279, 1.587158, -0.074121,   1.650806, 1.650000, -0.000806,   1.657251, 0.024976,
331.655885, 1.661279, 1.587158, -0.074121,   1.650000, 1.654834, 0.004834,   1.662085, 0.021753,
331.680625, 1.661279, 1.587158, -0.074121,   1.650000, 1.628247, -0.021753,   1.662085, 0.022559,
331.705377, 1.661279, 1.587158, -0.074121,   1.649194, 1.645972, -0.003223,   1.658862, 0.025781,
331.730287, 1.661279, 1.587158, -0.074121,   1.664502, 1.636304, -0.028198,   1.668530, 0.035449,
331.755216, 1.661279, 1.587158, -0.074121,   1.662085, 1.672559, 0.010474,   1.668530, 0.035449,
331.779888, 1.661279, 1.587158, -0.074121,   1.654834, 1.650000, -0.004834,   1.668530, 0.033838,
331.804629, 1.661279, 1.587158, -0.074121,   1.661279, 1.653223, -0.008057,   1.670142, 0.037866,
331.829495, 1.661279, 1.587158, -0.074121,   1.660474, 1.658862, -0.001611,   1.670142, 0.034644,
331.854283, 1.661279, 1.587158, -0.074121,   1.658862, 1.657251, -0.001611,   1.668530, 0.038672,
331.879159, 1.661279, 1.587158, -0.074121,   1.658057, 1.647583, -0.010474,   1.670142, 0.035449,
331.903926, 1.661279, 1.587158, -0.074121,   1.658057, 1.662085, 0.004028,   1.662085, 0.034644,
331.928605, 1.661279, 1.587158, -0.074121,   1.656445, 1.637109, -0.019336,   1.668530, 0.035449,
331.953490, 1.661279, 1.587158, -0.074121,   1.654834, 1.662085, 0.007251,   1.670142, 0.034644,
331.978024, 1.661279, 1.587158, -0.074121,   1.654028, 1.660474, 0.006445,   1.668530, 0.036255,
332.002587, 1.661279, 1.587158, -0.074121,   1.657251, 1.658862, 0.001611,   1.662891, 0.035449,
332.027171, 1.661279, 1.587158, -0.074121,   1.660474, 1.664502, 0.004028,   1.668530, 0.038672,
332.051856, 1.661279, 1.587158, -0.074121,   1.647583, 1.650806, 0.003223,   1.662085, 0.022559,
332.076470, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.658057, 0.025781,
332.101029, 1.661279, 1.587158, -0.074121,   1.647583, 1.654834, 0.007251,   1.658862, 0.026587,
332.125722, 1.661279, 1.587158, -0.074121,   1.645166, 1.641138, -0.004028,   1.658862, 0.025781,
332.150723, 1.661279, 1.587158, -0.074121,   1.645166, 1.621802, -0.023364,   1.660474, 0.026587,
332.175466, 1.661279, 1.587158, -0.074121,   1.647583, 1.633081, -0.014502,   1.665308, 0.026587,
332.200207, 1.661279, 1.587158, -0.074121,   1.645972, 1.645972, 0.000000,   1.662085, 0.021753,
332.225057, 1.661279, 1.587158, -0.074121,   1.647583, 1.662891, 0.015308,   1.662085, 0.025781,
332.249704, 1.661279, 1.587158, -0.074121,   1.648389, 1.654028, 0.005640,   1.665308, 0.020947,
332.274256, 1.661279, 1.587158, -0.074121,   1.650000, 1.629858, -0.020142,   1.662085, 0.023364,
332.299136, 1.661279, 1.587158, -0.074121,   1.649194, 1.633081, -0.016113,   1.662085, 0.024976,
332.324165, 1.661279, 1.587158, -0.074121,   1.650806, 1.639526, -0.011279,   1.662085, 0.022559,
332.349144, 1.661279, 1.587158, -0.074121,   1.648389, 1.650000, 0.001611,   1.661279, 0.024976,
332.373790, 1.661279, 1.587158, -0.074121,   1.662085, 1.643555, -0.018530,   1.665308, 0.039478,
332.398575, 1.661279, 1.587158, -0.074121,   1.662085, 1.668530, 0.006445,   1.662085, 0.036255,
332.423254, 1.661279, 1.587158, -0.074121,   1.654834, 1.647583, -0.007251,   1.665308, 0.034644,
332.448075, 1.661279, 1.587158, -0.074121,   1.657251, 1.652417, -0.004834,   1.668530, 0.036255,
332.472919, 1.661279, 1.587158, -0.074121,   1.661279, 1.639526, -0.021753,   1.665308, 0.036255,
332.497576, 1.661279, 1.587158, -0.074121,   1.654834, 1.633081, -0.021753,   1.666919, 0.036255,
332.522501, 1.661279, 1.587158, -0.074121,   1.658862, 1.648389, -0.010474,   1.670142, 0.032227,
332.547285, 1.661279, 1.587158, -0.074121,   1.657251, 1.662891, 0.005640,   1.666919, 0.035449,
332.571862, 1.661279, 1.587158, -0.074121,   1.657251, 1.662085, 0.004834,   1.668530, 0.037866,
332.596377, 1.661279, 1.587158, -0.074121,   1.660474, 1.650000, -0.010474,   1.672559, 0.036255,
332.621273, 1.661279, 1.587158, -0.074121,   1.656445, 1.656445, 0.000000,   1.666113, 0.036255,
332.646018, 1.661279, 1.587158, -0.074121,   1.657251, 1.658057, 0.000806,   1.664502, 0.037866,
332.670657, 1.661279, 1.587158, -0.074121,   1.657251, 1.645972, -0.011279,   1.665308, 0.035449,
332.695385, 1.661279, 1.587158, -0.074121,   1.645972, 1.665308, 0.019336,   1.660474, 0.023364,
332.719979, 1.661279, 1.587158, -0.074121,   1.647583, 1.654834, 0.007251,   1.662891, 0.026587,
332.744697, 1.661279, 1.587158, -0.074121,   1.644360, 1.636304, -0.008057,   1.658057, 0.022559,
332.769378, 1.661279, 1.587158, -0.074121,   1.647583, 1.654028, 0.006445,   1.660474, 0.023364,
332.793713, 1.661279, 1.587158, -0.074121,   1.650806, 1.664502, 0.013696,   1.661279, 0.026587,
332.818381, 1.661279, 1.587158, -0.074121,   1.645166, 1.658057, 0.012891,   1.658057, 0.025781,
332.843105, 1.661279, 1.587158, -0.074121,   1.654028, 1.618579, -0.035449,   1.666113, 0.026587,
332.867868, 1.661279, 1.587158, -0.074121,   1.648389, 1.648389, 0.000000,   1.658862, 0.026587,
332.892385, 1.661279, 1.587158, -0.074121,   1.645166, 1.633081, -0.012085,   1.662085, 0.025781,
332.917156, 1.661279, 1.587158, -0.074121,   1.649194, 1.666919, 0.017725,   1.658862, 0.023364,
332.941881, 1.661279, 1.587158, -0.074121,   1.650000, 1.624219, -0.025781,   1.662891, 0.023364,
332.966563, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.661279, 0.026587,
332.991352, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.670142, 0.037866,
333.016264, 1.661279, 1.587158, -0.074121,   1.664502, 1.640332, -0.024170,   1.666919, 0.037866,
333.041067, 1.661279, 1.587158, -0.074121,   1.662891, 1.645166, -0.017725,   1.670142, 0.035449,
333.065890, 1.661279, 1.587158, -0.074121,   1.658862, 1.656445, -0.002417,   1.666919, 0.037866,
333.090711, 1.661279, 1.587158, -0.074121,   1.658057, 1.641943, -0.016113,   1.668530, 0.037866,
333.115582, 1.661279, 1.587158, -0.074121,   1.661279, 1.644360, -0.016919,   1.666919, 0.035449,
333.140347, 1.661279, 1.587158, -0.074121,   1.662085, 1.643555, -0.018530,   1.669336, 0.035449,
333.165260, 1.661279, 1.587158, -0.074121,   1.654834, 1.633887, -0.020947,   1.670142, 0.037866,
333.189956, 1.661279, 1.587158, -0.074121,   1.658057, 1.631470, -0.026587,   1.669336, 0.034644,
333.214866, 1.661279, 1.587158, -0.074121,   1.658862, 1.654834, -0.004028,   1.662891, 0.038672,
333.239731, 1.661279, 1.587158, -0.074121,   1.657251, 1.636304, -0.020947,   1.668530, 0.039478,
333.264549, 1.661279, 1.587158, -0.074121,   1.661279, 1.657251, -0.004028,   1.668530, 0.039478,
333.289367, 1.661279, 1.587158, -0.074121,   1.656445, 1.647583, -0.008862,   1.669336, 0.037866,
333.314018, 1.661279, 1.587158, -0.074121,   1.648389, 1.662085, 0.013696,   1.662085, 0.028198,
333.338350, 1.661279, 1.587158, -0.074121,   1.645166, 1.629858, -0.015308,   1.661279, 0.025781,
333.362910, 1.661279, 1.587158, -0.074121,   1.645972, 1.608105, -0.037866,   1.658862, 0.026587,
333.387570, 1.661279, 1.587158, -0.074121,   1.647583, 1.645972, -0.001611,   1.661279, 0.027393,
333.412250, 1.661279, 1.587158, -0.074121,   1.645166, 1.647583, 0.002417,   1.658862, 0.024976,
333.436568, 1.661279, 1.587158, -0.074121,   1.644360, 1.644360, 0.000000,   1.657251, 0.025781,
333.460920, 1.661279, 1.587158, -0.074121,   1.648389, 1.640332, -0.008057,   1.668530, 0.026587,
333.485557, 1.661279, 1.587158, -0.074121,   1.648389, 1.633081, -0.015308,   1.660474, 0.026587,
333.510105, 1.661279, 1.587158, -0.074121,   1.649194, 1.653223, 0.004028,   1.661279, 0.025781,
333.534452, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.661279, 0.023364,
333.559022, 1.661279, 1.587158, -0.074121,   1.650000, 1.645972, -0.004028,   1.661279, 0.026587,
333.583578, 1.661279, 1.587158, -0.074121,   1.650806, 1.621802, -0.029004,   1.662085, 0.028198,
333.608018, 1.661279, 1.587158, -0.074121,   1.650806, 1.657251, 0.006445,   1.662085, 0.022559,
333.632365, 1.661279, 1.587158, -0.074121,   1.657251, 1.645972, -0.011279,   1.668530, 0.032227,
333.656924, 1.661279, 1.587158, -0.074121,   1.661279, 1.647583, -0.013696,   1.668530, 0.038672,
333.681574, 1.661279, 1.587158, -0.074121,   1.662891, 1.653223, -0.009668,   1.670142, 0.035449,
333.706136, 1.661279, 1.587158, -0.074121,   1.658862, 1.656445, -0.002417,   1.666919, 0.037866,
333.730810, 1.661279, 1.587158, -0.074121,   1.654834, 1.650000, -0.004834,   1.664502, 0.035449,
333.755478, 1.661279, 1.587158, -0.074121,   1.654834, 1.640332, -0.014502,   1.665308, 0.034644,
333.780140, 1.661279, 1.587158, -0.074121,   1.661279, 1.633887, -0.027393,   1.666919, 0.039478,
333.804689, 1.661279, 1.587158, -0.074121,   1.658057, 1.654834, -0.003223,   1.669336, 0.033838,
333.829350, 1.661279, 1.587158, -0.074121,   1.662085, 1.657251, -0.004834,   1.664502, 0.038672,
333.854020, 1.661279, 1.587158, -0.074121,   1.654834, 1.653223, -0.001611,   1.668530, 0.036255,
333.878688, 1.661279, 1.587158, -0.074121,   1.653223, 1.644360, -0.008862,   1.666113, 0.037866,
333.903250, 1.661279, 1.587158, -0.074121,   1.654834, 1.654834, 0.000000,   1.665308, 0.037866,
333.927698, 1.661279, 1.587158, -0.074121,   1.654834, 1.645972, -0.008862,   1.668530, 0.037866,
333.952359, 1.661279, 1.587158, -0.074121,   1.647583, 1.666113, 0.018530,   1.662085, 0.027393,
333.976765, 1.661279, 1.587158, -0.074121,   1.644360, 1.648389, 0.004028,   1.661279, 0.026587,
334.001138, 1.661279, 1.587158, -0.074121,   1.645166, 1.653223, 0.008057,   1.662085, 0.023364,
334.025577, 1.661279, 1.587158, -0.074121,   1.648389, 1.636304, -0.012085,   1.662085, 0.022559,
334.050270, 1.661279, 1.587158, -0.074121,   1.647583, 1.660474, 0.012891,   1.660474, 0.023364,
334.074662, 1.661279, 1.587158, -0.074121,   1.649194, 1.658862, 0.009668,   1.662085, 0.025781,
334.098917, 1.661279, 1.587158, -0.074121,   1.647583, 1.654028, 0.006445,   1.654834, 0.025781,
334.123359, 1.661279, 1.587158, -0.074121,   1.644360, 1.637915, -0.006445,   1.661279, 0.025781,
334.148033, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.658057, 0.024976,
334.172624, 1.661279, 1.587158, -0.074121,   1.647583, 1.658862, 0.011279,   1.660474, 0.020947,
334.197016, 1.661279, 1.587158, -0.074121,   1.649194, 1.650806, 0.001611,   1.658862, 0.028198,
334.221473, 1.661279, 1.587158, -0.074121,   1.645166, 1.637915, -0.007251,   1.656445, 0.025781,
334.246225, 1.661279, 1.587158, -0.074121,   1.650806, 1.641138, -0.009668,   1.654028, 0.028198,
334.270798, 1.661279, 1.587158, -0.074121,   1.652417, 1.635498, -0.016919,   1.662085, 0.026587,
334.295471, 1.661279, 1.587158, -0.074121,   1.658862, 1.652417, -0.006445,   1.666919, 0.038672,
334.320139, 1.661279, 1.587158, -0.074121,   1.661279, 1.658862, -0.002417,   1.670142, 0.035449,
334.344903, 1.661279, 1.587158, -0.074121,   1.657251, 1.673364, 0.016113,   1.669336, 0.037866,
334.369267, 1.661279, 1.587158, -0.074121,   1.661279, 1.666113, 0.004834,   1.670142, 0.037866,
334.393928, 1.661279, 1.587158, -0.074121,   1.661279, 1.658862, -0.002417,   1.666113, 0.037866,
334.418712, 1.661279, 1.587158, -0.074121,   1.658057, 1.670142, 0.012085,   1.664502, 0.036255,
334.443383, 1.661279, 1.587158, -0.074121,   1.652417, 1.652417, 0.000000,   1.668530, 0.033838,
334.467592, 1.661279, 1.587158, -0.074121,   1.656445, 1.658057, 0.001611,   1.666113, 0.037866,
334.492246, 1.661279, 1.587158, -0.074121,   1.658057, 1.656445, -0.001611,   1.669336, 0.033838,
334.517110, 1.661279, 1.587158, -0.074121,   1.658862, 1.650000, -0.008862,   1.665308, 0.034644,
334.541930, 1.661279, 1.587158, -0.074121,   1.662085, 1.654028, -0.008057,   1.665308, 0.038672,
334.566644, 1.661279, 1.587158, -0.074121,   1.654834, 1.662085, 0.007251,   1.670947, 0.037866,
334.591276, 1.661279, 1.587158, -0.074121,   1.657251, 1.661279, 0.004028,   1.670142, 0.036255,
334.615819, 1.661279, 1.587158, -0.074121,   1.649194, 1.637109, -0.012085,   1.662085, 0.028198,
334.640689, 1.661279, 1.587158, -0.074121,   1.644360, 1.657251, 0.012891,   1.664502, 0.025781,
334.665281, 1.661279, 1.587158, -0.074121,   1.641943, 1.640332, -0.001611,   1.662085, 0.024976,
334.690033, 1.661279, 1.587158, -0.074121,   1.650000, 1.641138, -0.008862,   1.658862, 0.022559,
334.715069, 1.661279, 1.587158, -0.074121,   1.648389, 1.640332, -0.008057,   1.662891, 0.026587,
334.739830, 1.661279, 1.587158, -0.074121,   1.647583, 1.644360, -0.003223,   1.662085, 0.020947,
334.764745, 1.661279, 1.587158, -0.074121,   1.649194, 1.641138, -0.008057,   1.664502, 0.023364,
334.789699, 1.661279, 1.587158, -0.074121,   1.650000, 1.644360, -0.005640,   1.662085, 0.024976,
334.814594, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.662085, 0.024976,
334.839391, 1.661279, 1.587158, -0.074121,   1.649194, 1.637109, -0.012085,   1.662085, 0.026587,
334.864235, 1.661279, 1.587158, -0.074121,   1.645972, 1.653223, 0.007251,   1.662085, 0.020947,
334.888850, 1.661279, 1.587158, -0.074121,   1.645166, 1.645972, 0.000806,   1.658862, 0.024976,
334.913586, 1.661279, 1.587158, -0.074121,   1.662891, 1.645972, -0.016919,   1.670947, 0.036255,
334.938322, 1.661279, 1.587158, -0.074121,   1.656445, 1.645166, -0.011279,   1.673364, 0.037866,
334.963007, 1.661279, 1.587158, -0.074121,   1.660474, 1.653223, -0.007251,   1.668530, 0.034644,
334.987887, 1.661279, 1.587158, -0.074121,   1.658057, 1.633081, -0.024976,   1.666113, 0.036255,
335.012769, 1.661279, 1.587158, -0.074121,   1.662085, 1.652417, -0.009668,   1.660474, 0.038672,
335.037581, 1.661279, 1.587158, -0.074121,   1.662891, 1.683032, 0.020142,   1.670142, 0.038672,
335.062140, 1.661279, 1.587158, -0.074121,   1.653223, 1.654028, 0.000806,   1.664502, 0.036255,
335.086716, 1.661279, 1.587158, -0.074121,   1.653223, 1.670142, 0.016919,   1.664502, 0.037866,
335.111272, 1.661279, 1.587158, -0.074121,   1.656445, 1.641943, -0.014502,   1.669336, 0.035449,
335.136075, 1.661279, 1.587158, -0.074121,   1.660474, 1.678198, 0.017725,   1.666919, 0.035449,
335.160693, 1.661279, 1.587158, -0.074121,   1.654834, 1.631470, -0.023364,   1.664502, 0.037866,
335.185367, 1.661279, 1.587158, -0.074121,   1.654028, 1.649194, -0.004834,   1.668530, 0.037866,
335.210136, 1.661279, 1.587158, -0.074121,   1.658862, 1.664502, 0.005640,   1.658862, 0.032227,
335.234909, 1.661279, 1.587158, -0.074121,   1.649194, 1.653223, 0.004028,   1.668530, 0.035449,
335.259505, 1.661279, 1.587158, -0.074121,   1.647583, 1.625024, -0.022559,   1.661279, 0.024976,
335.284214, 1.661279, 1.587158, -0.074121,   1.647583, 1.652417, 0.004834,   1.662085, 0.025781,
335.308720, 1.661279, 1.587158, -0.074121,   1.644360, 1.625024, -0.019336,   1.662085, 0.025781,
335.333536, 1.661279, 1.587158, -0.074121,   1.647583, 1.650806, 0.003223,   1.662085, 0.025781,
335.358278, 1.661279, 1.587158, -0.074121,   1.649194, 1.657251, 0.008057,   1.662085, 0.026587,
335.382830, 1.661279, 1.587158, -0.074121,   1.647583, 1.643555, -0.004028,   1.662085, 0.022559,
335.407708, 1.661279, 1.587158, -0.074121,   1.650000, 1.645166, -0.004834,   1.658057, 0.021753,
335.432389, 1.661279, 1.587158, -0.074121,   1.647583, 1.656445, 0.008862,   1.658862, 0.023364,
335.456915, 1.661279, 1.587158, -0.074121,   1.648389, 1.640332, -0.008057,   1.661279, 0.022559,
335.481725, 1.661279, 1.587158, -0.074121,   1.650806, 1.633081, -0.017725,   1.661279, 0.024976,
335.506500, 1.661279, 1.587158, -0.074121,   1.649194, 1.637915, -0.011279,   1.660474, 0.025781,
335.531476, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.658057, 0.023364,
335.556387, 1.661279, 1.587158, -0.074121,   1.665308, 1.650000, -0.015308,   1.670142, 0.040283,
335.581246, 1.661279, 1.587158, -0.074121,   1.662085, 1.643555, -0.018530,   1.662085, 0.035449,
335.605965, 1.661279, 1.587158, -0.074121,   1.658862, 1.648389, -0.010474,   1.666113, 0.037866,
335.630823, 1.661279, 1.587158, -0.074121,   1.656445, 1.644360, -0.012085,   1.669336, 0.036255,
335.655614, 1.661279, 1.587158, -0.074121,   1.658057, 1.648389, -0.009668,   1.662085, 0.036255,
335.680499, 1.661279, 1.587158, -0.074121,   1.660474, 1.653223, -0.007251,   1.662085, 0.032227,
335.705250, 1.661279, 1.587158, -0.074121,   1.658057, 1.645166, -0.012891,   1.664502, 0.035449,
335.730173, 1.661279, 1.587158, -0.074121,   1.657251, 1.674170, 0.016919,   1.666113, 0.037866,
335.754931, 1.661279, 1.587158, -0.074121,   1.658057, 1.648389, -0.009668,   1.666919, 0.037866,
335.779782, 1.661279, 1.587158, -0.074121,   1.658862, 1.654834, -0.004028,   1.662891, 0.036255,
335.804632, 1.661279, 1.587158, -0.074121,   1.658057, 1.629053, -0.029004,   1.664502, 0.035449,
335.829499, 1.661279, 1.587158, -0.074121,   1.654834, 1.647583, -0.007251,   1.669336, 0.037866,
335.854316, 1.661279, 1.587158, -0.074121,   1.653223, 1.658057, 0.004834,   1.670142, 0.035449,
335.878996, 1.661279, 1.587158, -0.074121,   1.645166, 1.649194, 0.004028,   1.654028, 0.025781,
335.903501, 1.661279, 1.587158, -0.074121,   1.647583, 1.649194, 0.001611,   1.662085, 0.023364,
335.928044, 1.661279, 1.587158, -0.074121,   1.647583, 1.627441, -0.020142,   1.662891, 0.024976,
335.952922, 1.661279, 1.587158, -0.074121,   1.648389, 1.645972, -0.002417,   1.662085, 0.025781,
335.977728, 1.661279, 1.587158, -0.074121,   1.647583, 1.641943, -0.005640,   1.662085, 0.023364,
336.002522, 1.661279, 1.587158, -0.074121,   1.650000, 1.679810, 0.029810,   1.662085, 0.026587,
336.027110, 1.661279, 1.587158, -0.074121,   1.648389, 1.643555, -0.004834,   1.658862, 0.021753,
336.051926, 1.661279, 1.587158, -0.074121,   1.648389, 1.658057, 0.009668,   1.662085, 0.027393,
336.076626, 1.661279, 1.587158, -0.074121,   1.654834, 1.648389, -0.006445,   1.662085, 0.029810,
336.101391, 1.661279, 1.587158, -0.074121,   1.649194, 1.658862, 0.009668,   1.664502, 0.027393,
336.125859, 1.661279, 1.587158, -0.074121,   1.650000, 1.657251, 0.007251,   1.658862, 0.025781,
336.150488, 1.661279, 1.587158, -0.074121,   1.653223, 1.658057, 0.004834,   1.665308, 0.025781,
336.175175, 1.661279, 1.587158, -0.074121,   1.649194, 1.649194, 0.000000,   1.662891, 0.026587,
336.199739, 1.661279, 1.587158, -0.074121,   1.662891, 1.662085, -0.000806,   1.670142, 0.037866,
336.224503, 1.661279, 1.587158, -0.074121,   1.660474, 1.650806, -0.009668,   1.670142, 0.033838,
336.249396, 1.661279, 1.587158, -0.074121,   1.661279, 1.658057, -0.003223,   1.670142, 0.038672,
336.274284, 1.661279, 1.587158, -0.074121,   1.661279, 1.649194, -0.012085,   1.666113, 0.033838,
336.299040, 1.661279, 1.587158, -0.074121,   1.658057, 1.652417, -0.005640,   1.670142, 0.035449,
336.323824, 1.661279, 1.587158, -0.074121,   1.660474, 1.662891, 0.002417,   1.668530, 0.037866,
336.348612, 1.661279, 1.587158, -0.074121,   1.662085, 1.654834, -0.007251,   1.664502, 0.034644,
336.373367, 1.661279, 1.587158, -0.074121,   1.656445, 1.644360, -0.012085,   1.668530, 0.035449,
336.398170, 1.661279, 1.587158, -0.074121,   1.658057, 1.658057, 0.000000,   1.666919, 0.036255,
336.422829, 1.661279, 1.587158, -0.074121,   1.656445, 1.636304, -0.020142,   1.666919, 0.036255,
336.447532, 1.661279, 1.587158, -0.074121,   1.657251, 1.657251, 0.000000,   1.665308, 0.037866,
336.472233, 1.661279, 1.587158, -0.074121,   1.658862, 1.650000, -0.008862,   1.666113, 0.032227,
336.496809, 1.661279, 1.587158, -0.074121,   1.657251, 1.658057, 0.000806,   1.666919, 0.037866,
336.521262, 1.661279, 1.587158, -0.074121,   1.645166, 1.636304, -0.008862,   1.658862, 0.023364,
336.545935, 1.661279, 1.587158, -0.074121,   1.645166, 1.654028, 0.008862,   1.653223, 0.019336,
336.570270, 1.661279, 1.587158, -0.074121,   1.649194, 1.625830, -0.023364,   1.664502, 0.024976,
336.594808, 1.661279, 1.587158, -0.074121,   1.644360, 1.629858, -0.014502,   1.657251, 0.024976,
336.619488, 1.661279, 1.587158, -0.074121,   1.648389, 1.661279, 0.012891,   1.662891, 0.025781,
336.643934, 1.661279, 1.587158, -0.074121,   1.645166, 1.653223, 0.008057,   1.662085, 0.027393,
336.666824, 1.661279, 1.587158, -0.074121,   1.647583, 1.654834, 0.007251,   1.662891, 0.021753,
336.691268, 1.661279, 1.587158, -0.074121,   1.650000, 1.639526, -0.010474,   1.666113, 0.025781,
336.715922, 1.661279, 1.587158, -0.074121,   1.650000, 1.629858, -0.020142,   1.660474, 0.022559,
336.740579, 1.661279, 1.587158, -0.074121,   1.650000, 1.640332, -0.009668,   1.662085, 0.025781,
336.765152, 1.661279, 1.587158, -0.074121,   1.648389, 1.650806, 0.002417,   1.662085, 0.022559,
336.789581, 1.661279, 1.587158, -0.074121,   1.648389, 1.641138, -0.007251,   1.662891, 0.025781,
336.814273, 1.661279, 1.587158, -0.074121,   1.647583, 1.637109, -0.010474,   1.662085, 0.024976,
336.838823, 1.661279, 1.587158, -0.074121,   1.661279, 1.657251, -0.004028,   1.668530, 0.035449,
336.863488, 1.661279, 1.587158, -0.074121,   1.661279, 1.639526, -0.021753,   1.666113, 0.036255,
336.888032, 1.661279, 1.587158, -0.074121,   1.662085, 1.647583, -0.014502,   1.662891, 0.037866,
336.912696, 1.661279, 1.587158, -0.074121,   1.657251, 1.645166, -0.012085,   1.670947, 0.037866,
336.937266, 1.661279, 1.587158, -0.074121,   1.662085, 1.658862, -0.003223,   1.666113, 0.037866,
336.961926, 1.661279, 1.587158, -0.074121,   1.662085, 1.658057, -0.004028,   1.666919, 0.036255,
336.986596, 1.661279, 1.587158, -0.074121,   1.657251, 1.639526, -0.017725,   1.666919, 0.038672,
337.011268, 1.661279, 1.587158, -0.074121,   1.654834, 1.647583, -0.007251,   1.670142, 0.035449,
337.035803, 1.661279, 1.587158, -0.074121,   1.658862, 1.669336, 0.010474,   1.668530, 0.035449,
337.060279, 1.661279, 1.587158, -0.074121,   1.654028, 1.649194, -0.004834,   1.664502, 0.038672,
337.084845, 1.661279, 1.587158, -0.074121,   1.657251, 1.650806, -0.006445,   1.664502, 0.037866,
337.109357, 1.661279, 1.587158, -0.074121,   1.654834, 1.645972, -0.008862,   1.664502, 0.038672,
337.133914, 1.661279, 1.587158, -0.074121,   1.661279, 1.654834, -0.006445,   1.666113, 0.036255,
337.158497, 1.661279, 1.587158, -0.074121,   1.661279, 1.640332, -0.020947,   1.662085, 0.039478,
337.183035, 1.661279, 1.587158, -0.074121,   1.647583, 1.665308, 0.017725,   1.661279, 0.023364,
337.207270, 1.661279, 1.587158, -0.074121,   1.645972, 1.640332, -0.005640,   1.662085, 0.026587,
337.231928, 1.661279, 1.587158, -0.074121,   1.647583, 1.661279, 0.013696,   1.658862, 0.023364,
337.256377, 1.661279, 1.587158, -0.074121,   1.645166, 1.645972, 0.000806,   1.662085, 0.026587,
337.280802, 1.661279, 1.587158, -0.074121,   1.648389, 1.649194, 0.000806,   1.661279, 0.023364,
337.305151, 1.661279, 1.587158, -0.074121,   1.649194, 1.645166, -0.004028,   1.661279, 0.025781,
337.329815, 1.661279, 1.587158, -0.074121,   1.653223, 1.657251, 0.004028,   1.656445, 0.026587,
337.354383, 1.661279, 1.587158, -0.074121,   1.647583, 1.640332, -0.007251,   1.658862, 0.024976,
337.378948, 1.661279, 1.587158, -0.074121,   1.645972, 1.645972, 0.000000,   1.657251, 0.024976,
337.403271, 1.661279, 1.587158, -0.074121,   1.649194, 1.635498, -0.013696,   1.662891, 0.027393,
337.427916, 1.661279, 1.587158, -0.074121,   1.647583, 1.640332, -0.007251,   1.662085, 0.025781,
337.452597, 1.661279, 1.587158, -0.074121,   1.647583, 1.637915, -0.009668,   1.662085, 0.027393,
337.477169, 1.661279, 1.587158, -0.074121,   1.661279, 1.647583, -0.013696,   1.670142, 0.037866,
337.501707, 1.661279, 1.587158, -0.074121,   1.661279, 1.654028, -0.007251,   1.666113, 0.035449,
337.526376, 1.661279, 1.587158, -0.074121,   1.658057, 1.654028, -0.004028,   1.670142, 0.035449,
337.551047, 1.661279, 1.587158, -0.074121,   1.657251, 1.660474, 0.003223,   1.662085, 0.036255,
337.575431, 1.661279, 1.587158, -0.074121,   1.650000, 1.649194, -0.000806,   1.661279, 0.034644,
337.600044, 1.661279, 1.587158, -0.074121,   1.654028, 1.658862, 0.004834,   1.662891, 0.035449,
337.624490, 1.661279, 1.587158, -0.074121,   1.658057, 1.643555, -0.014502,   1.668530, 0.037866,
337.649157, 1.661279, 1.587158, -0.074121,   1.657251, 1.625024, -0.032227,   1.668530, 0.033838,
337.673783, 1.661279, 1.587158, -0.074121,   1.654834, 1.640332, -0.014502,   1.666919, 0.034644,
337.698381, 1.661279, 1.587158, -0.074121,   1.652417, 1.654028, 0.001611,   1.662891, 0.036255,
337.722822, 1.661279, 1.587158, -0.074121,   1.658862, 1.649194, -0.009668,   1.664502, 0.031421,
337.747492, 1.661279, 1.587158, -0.074121,   1.657251, 1.658862, 0.001611,   1.662085, 0.037866,
337.771854, 1.661279, 1.587158, -0.074121,   1.654834, 1.649194, -0.005640,   1.664502, 0.038672,
337.796380, 1.661279, 1.587158, -0.074121,   1.645166, 1.650000, 0.004834,   1.666919, 0.026587,
337.820807, 1.661279, 1.587158, -0.074121,   1.643555, 1.643555, 0.000000,   1.658862, 0.024976,
