skip,unit_x, time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
 0,x_unit, 65.111326, 1.660474, 1.545264, -0.115210,   1.660474, 1.637915, -0.022559,   1.687060, 0.051562,
 0,x_unit, 65.137905, 1.661279, 1.708008, 0.046728,   1.658862, 1.639526, -0.019336,   1.689478, 0.051562,
 0,x_unit, 65.164273, 1.660474, 1.951318, 0.290845,   1.661279, 1.691895, 0.030615,   1.691895, 0.048340,
 0,x_unit, 65.190189, 1.661279, 2.114063, 0.452783,   1.665308, 1.716064, 0.050757,   1.690283, 0.054785,
 0,x_unit, 65.216219, 1.658862, 2.347705, 0.688843,   1.665308, 1.741040, 0.075732,   1.691895, 0.051562,
 0,x_unit, 65.241985, 1.662085, 2.566040, 0.903955,   1.665308, 1.776489, 0.111182,   1.691895, 0.052368,
 0,x_unit, 65.267922, 1.662085, 2.762622, 1.100537,   1.662085, 1.805493, 0.143408,   1.691895, 0.054785,
 0,x_unit, 65.293856, 1.664502, 3.023657, 1.359155,   1.661279, 1.824023, 0.162744,   1.693506, 0.049951,
 0,x_unit, 65.319877, 1.662891, 3.225879, 1.562988,   1.664502, 1.844165, 0.179663,   1.690283, 0.050757,
 0,x_unit, 65.345661, 1.658862, 3.287915, 1.629053,   1.658862, 1.860278, 0.201416,   1.693506, 0.053979,
 0,x_unit, 65.371617, 1.662891, 3.291943, 1.629053,   1.662891, 1.873169, 0.210278,   1.690283, 0.055591,
 0,x_unit, 65.397561, 1.660474, 3.285498, 1.625024,   1.658057, 1.861890, 0.203833,   1.691895, 0.055591,
 0,x_unit, 65.423323, 1.652417, 3.291138, 1.638721,   1.653223, 1.901367, 0.248145,   1.687060, 0.051562,
 0,x_unit, 65.449185, 1.647583, 3.291943, 1.644360,   1.645166, 1.857861, 0.212695,   1.687060, 0.039478,
 0,x_unit, 65.475104, 1.654834, 3.259717, 1.604883,   1.654834, 1.851416, 0.196582,   1.682227, 0.045923,
 0,x_unit, 65.500987, 1.650000, 3.164648, 1.514648,   1.649194, 1.841748, 0.192554,   1.683032, 0.037866,
 0,x_unit, 65.526900, 1.650806, 3.013184, 1.362378,   1.650000, 1.789380, 0.139380,   1.683838, 0.037866,
 0,x_unit, 65.552903, 1.654028, 2.840771, 1.186743,   1.648389, 1.773267, 0.124878,   1.683838, 0.037866,
 0,x_unit, 65.578768, 1.650000, 2.615991, 0.965991,   1.657251, 1.778906, 0.121655,   1.690283, 0.037866,
 0,x_unit, 65.604756, 1.652417, 2.449219, 0.796802,   1.648389, 1.706396, 0.058008,   1.685449, 0.037866,
 0,x_unit, 65.630701, 1.650000, 2.242969, 0.592969,   1.650806, 1.711230, 0.060425,   1.685449, 0.040283,
 0,x_unit, 65.656760, 1.650000, 2.025440, 0.375440,   1.650000, 1.686255, 0.036255,   1.683838, 0.039478,
 0,x_unit, 65.682586, 1.656445, 1.836914, 0.180469,   1.653223, 1.660474, 0.007251,   1.682227, 0.038672,
 0,x_unit, 65.708476, 1.650000, 1.683838, 0.033838,   1.650000, 1.647583, -0.002417,   1.685449, 0.037866,
 0,x_unit, 65.734862, 1.647583, 1.519482, -0.128101,   1.652417, 1.633887, -0.018530,   1.683838, 0.037866,
 0,x_unit, 65.761323, 1.664502, 1.446167, -0.218335,   1.665308, 1.650806, -0.014502,   1.689478, 0.051562,
 0,x_unit, 65.787881, 1.662891, 1.347876, -0.315015,   1.662085, 1.612939, -0.049145,   1.693506, 0.050757,
 0,x_unit, 65.814314, 1.662085, 1.301147, -0.360937,   1.664502, 1.615356, -0.049145,   1.691895, 0.054785,
 0,x_unit, 65.840830, 1.660474, 1.417163, -0.243311,   1.662085, 1.619385, -0.042700,   1.691895, 0.048340,
 0,x_unit, 65.867431, 1.661279, 1.466309, -0.194971,   1.661279, 1.640332, -0.020947,   1.694311, 0.048340,
 0,x_unit, 65.894005, 1.657251, 1.633081, -0.024170,   1.661279, 1.662085, 0.000806,   1.691089, 0.048340,
 0,x_unit, 65.920303, 1.660474, 1.780518, 0.120044,   1.658057, 1.654834, -0.003223,   1.694311, 0.052368,
 0,x_unit, 65.946444, 1.662085, 2.021411, 0.359326,   1.661279, 1.695117, 0.033838,   1.689478, 0.046729,
 0,x_unit, 65.972525, 1.658862, 2.237329, 0.578467,   1.656445, 1.731372, 0.074927,   1.695117, 0.050757,
 0,x_unit, 65.998416, 1.662085, 2.433911, 0.771826,   1.656445, 1.749097, 0.092651,   1.691895, 0.054785,
 0,x_unit, 66.024424, 1.661279, 2.683667, 1.022388,   1.660474, 1.780518, 0.120044,   1.691895, 0.052368,
 0,x_unit, 66.050372, 1.661279, 2.906030, 1.244751,   1.654834, 1.793408, 0.138574,   1.691895, 0.050757,
 0,x_unit, 66.076406, 1.645972, 3.130005, 1.484033,   1.645166, 1.819189, 0.174023,   1.682227, 0.038672,
 0,x_unit, 66.102220, 1.650000, 3.291943, 1.641943,   1.650000, 1.847388, 0.197388,   1.686255, 0.036255,
 0,x_unit, 66.128123, 1.650806, 3.287915, 1.637109,   1.652417, 1.852222, 0.199805,   1.682227, 0.040283,
 0,x_unit, 66.154093, 1.647583, 3.291138, 1.643555,   1.654028, 1.855444, 0.201416,   1.689478, 0.039478,
 0,x_unit, 66.180037, 1.654834, 3.285498, 1.630664,   1.648389, 1.869946, 0.221558,   1.679004, 0.037866,
 0,x_unit, 66.206057, 1.650000, 3.289526, 1.639526,   1.648389, 1.853833, 0.205444,   1.685449, 0.038672,
 0,x_unit, 66.231917, 1.652417, 3.287915, 1.635498,   1.650806, 1.853833, 0.203027,   1.683838, 0.038672,
 0,x_unit, 66.257896, 1.648389, 3.225879, 1.577490,   1.654028, 1.852222, 0.198193,   1.683838, 0.036255,
 0,x_unit, 66.283876, 1.654028, 3.101001, 1.446973,   1.652417, 1.824023, 0.171606,   1.685449, 0.039478,
 0,x_unit, 66.309773, 1.654028, 2.935840, 1.281812,   1.654834, 1.815967, 0.161133,   1.685449, 0.039478,
 0,x_unit, 66.335870, 1.649194, 2.737646, 1.088452,   1.650806, 1.803076, 0.152271,   1.685449, 0.037866,
 0,x_unit, 66.361885, 1.650000, 2.549121, 0.899121,   1.653223, 1.749902, 0.096680,   1.687866, 0.037866,
 0,x_unit, 66.387766, 1.664502, 2.347705, 0.683203,   1.665308, 1.726538, 0.061230,   1.691895, 0.050757,
 0,x_unit, 66.413557, 1.664502, 2.143066, 0.478565,   1.661279, 1.732178, 0.070898,   1.691895, 0.052368,
 0,x_unit, 66.439298, 1.661279, 1.903784, 0.242505,   1.662085, 1.677393, 0.015308,   1.683032, 0.046729,
 0,x_unit, 66.465081, 1.662085, 1.764404, 0.102319,   1.656445, 1.650000, -0.006445,   1.693506, 0.051562,
 0,x_unit, 66.491191, 1.658862, 1.600049, -0.058813,   1.662085, 1.640332, -0.021753,   1.690283, 0.054785,
 0,x_unit, 66.517545, 1.662085, 1.462280, -0.199805,   1.658057, 1.607300, -0.050757,   1.691089, 0.051562,
 0,x_unit, 66.543754, 1.654834, 1.386548, -0.268286,   1.656445, 1.620190, -0.036255,   1.691895, 0.049951,
 0,x_unit, 66.570116, 1.654028, 1.330957, -0.323071,   1.654834, 1.619385, -0.035449,   1.691895, 0.051562,
 0,x_unit, 66.596283, 1.658057, 1.369629, -0.288428,   1.661279, 1.608911, -0.052368,   1.691895, 0.049951,
 0,x_unit, 66.622653, 1.662085, 1.448584, -0.213501,   1.654028, 1.629858, -0.024170,   1.691895, 0.052368,
 0,x_unit, 66.648874, 1.660474, 1.542041, -0.118433,   1.660474, 1.645972, -0.014502,   1.691895, 0.051562,
 0,x_unit, 66.675196, 1.657251, 1.695923, 0.038672,   1.658862, 1.662891, 0.004028,   1.687866, 0.049951,
 0,x_unit, 66.700885, 1.654028, 1.890894, 0.236865,   1.654028, 1.674170, 0.020142,   1.687866, 0.043506,
 0,x_unit, 66.726628, 1.649194, 2.089893, 0.440698,   1.648389, 1.694311, 0.045923,   1.683838, 0.037866,
 0,x_unit, 66.752300, 1.650000, 2.309839, 0.659839,   1.649194, 1.708813, 0.059619,   1.681421, 0.038672,
 0,x_unit, 66.777979, 1.650000, 2.538647, 0.888647,   1.644360, 1.765210, 0.120850,   1.683838, 0.037866,
 0,x_unit, 66.803773, 1.645972, 2.757788, 1.111816,   1.649194, 1.757959, 0.108765,   1.683838, 0.035449,
 0,x_unit, 66.829526, 1.654028, 3.011572, 1.357544,   1.649194, 1.797436, 0.148242,   1.687060, 0.038672,
 0,x_unit, 66.855298, 1.654028, 3.205737, 1.551709,   1.650806, 1.828052, 0.177246,   1.683838, 0.037866,
 0,x_unit, 66.880966, 1.652417, 3.287915, 1.635498,   1.650000, 1.841748, 0.191748,   1.683838, 0.039478,
 0,x_unit, 66.906640, 1.654834, 3.291943, 1.637109,   1.653223, 1.864307, 0.211084,   1.686255, 0.040283,
 0,x_unit, 66.932436, 1.654834, 3.287109, 1.632275,   1.654028, 1.865112, 0.211084,   1.686255, 0.040283,
 0,x_unit, 66.958192, 1.650806, 3.291943, 1.641138,   1.656445, 1.874780, 0.218335,   1.683838, 0.034644,
 0,x_unit, 66.983870, 1.647583, 3.287915, 1.640332,   1.649194, 1.867529, 0.218335,   1.687866, 0.037866,
 0,x_unit, 67.009522, 1.648389, 3.279858, 1.631470,   1.654834, 1.865112, 0.210278,   1.683838, 0.037866,
 0,x_unit, 67.035295, 1.669336, 3.192041, 1.522705,   1.669336, 1.816772, 0.147436,   1.689478, 0.052368,
 0,x_unit, 67.061087, 1.668530, 2.993042, 1.324512,   1.666113, 1.838525, 0.172412,   1.689478, 0.048340,
 0,x_unit, 67.086806, 1.662085, 2.836743, 1.174658,   1.664502, 1.805493, 0.140991,   1.689478, 0.054785,
 0,x_unit, 67.112546, 1.664502, 2.632104, 0.967602,   1.662891, 1.776489, 0.113599,   1.691895, 0.048340,
 0,x_unit, 67.138302, 1.662085, 2.417798, 0.755713,   1.665308, 1.756348, 0.091040,   1.691895, 0.053979,
 0,x_unit, 67.164081, 1.657251, 2.225244, 0.567993,   1.662085, 1.720898, 0.058813,   1.687866, 0.050757,
 0,x_unit, 67.189803, 1.658057, 2.009326, 0.351270,   1.658057, 1.685449, 0.027393,   1.691089, 0.046729,
 0,x_unit, 67.215405, 1.660474, 1.816772, 0.156299,   1.654834, 1.662085, 0.007251,   1.689478, 0.052368,
 0,x_unit, 67.240652, 1.660474, 1.653223, -0.007251,   1.660474, 1.645166, -0.015308,   1.691895, 0.052368,
 0,x_unit, 67.266976, 1.661279, 1.481616, -0.179663,   1.658057, 1.635498, -0.022559,   1.691895, 0.047534,
 0,x_unit, 67.293216, 1.661279, 1.451001, -0.210278,   1.658862, 1.641138, -0.017725,   1.699145, 0.050757,
 0,x_unit, 67.319436, 1.653223, 1.380103, -0.273120,   1.657251, 1.639526, -0.017725,   1.694311, 0.053979,
 0,x_unit, 67.345661, 1.662891, 1.419580, -0.243310,   1.660474, 1.632275, -0.028198,   1.695117, 0.055591,
 0,x_unit, 67.371965, 1.645166, 1.484839, -0.160327,   1.645972, 1.640332, -0.005640,   1.687060, 0.039478,
 0,x_unit, 67.398241, 1.641943, 1.621802, -0.020142,   1.640332, 1.640332, 0.000000,   1.677393, 0.037866,
 0,x_unit, 67.424309, 1.648389, 1.813550, 0.165161,   1.645166, 1.683838, 0.038672,   1.686255, 0.040283,
 0,x_unit, 67.449975, 1.647583, 2.011743, 0.364160,   1.650000, 1.666919, 0.016919,   1.683838, 0.041895,
 0,x_unit, 67.475764, 1.650000, 2.233301, 0.583301,   1.650000, 1.736206, 0.086206,   1.685449, 0.039478,
 0,x_unit, 67.501529, 1.650000, 2.454053, 0.804053,   1.652417, 1.753125, 0.100708,   1.687060, 0.036255,
 0,x_unit, 67.527295, 1.649194, 2.669165, 1.019971,   1.653223, 1.778906, 0.125684,   1.678198, 0.037866,
 0,x_unit, 67.553142, 1.654834, 2.927783, 1.272949,   1.656445, 1.787768, 0.131323,   1.687866, 0.044312,
 0,x_unit, 67.578863, 1.654834, 3.161426, 1.506592,   1.650000, 1.832886, 0.182886,   1.685449, 0.037866,
 0,x_unit, 67.604644, 1.654834, 3.284692, 1.629858,   1.649194, 1.836914, 0.187720,   1.683032, 0.038672,
 0,x_unit, 67.630406, 1.654834, 3.291138, 1.636304,   1.654834, 1.860278, 0.205444,   1.683838, 0.037866,
 0,x_unit, 67.656224, 1.654834, 3.289526, 1.634692,   1.660474, 1.861084, 0.200610,   1.687060, 0.043506,
 0,x_unit, 67.681865, 1.670142, 3.289526, 1.619385,   1.662891, 1.852222, 0.189331,   1.691895, 0.053979,
 0,x_unit, 67.707530, 1.662085, 3.287109, 1.625024,   1.665308, 1.855444, 0.190137,   1.690283, 0.049951,
 0,x_unit, 67.733307, 1.661279, 3.226685, 1.565405,   1.662085, 1.853027, 0.190942,   1.698340, 0.052368,
 0,x_unit, 67.759083, 1.665308, 3.138867, 1.473559,   1.662085, 1.861084, 0.198999,   1.690283, 0.054785,
 0,x_unit, 67.784860, 1.658862, 2.961621, 1.302759,   1.658862, 1.813550, 0.154688,   1.689478, 0.054785,
 0,x_unit, 67.810526, 1.660474, 2.768262, 1.107788,   1.662891, 1.803882, 0.140991,   1.691895, 0.048340,
 0,x_unit, 67.836301, 1.661279, 2.566846, 0.905566,   1.657251, 1.786963, 0.129712,   1.689478, 0.055591,
 0,x_unit, 67.862094, 1.662085, 2.393628, 0.731543,   1.658862, 1.736206, 0.077344,   1.694311, 0.052368,
 0,x_unit, 67.887779, 1.661279, 2.147095, 0.485815,   1.660474, 1.707202, 0.046728,   1.691895, 0.053979,
 0,x_unit, 67.913414, 1.661279, 1.919092, 0.257812,   1.662085, 1.676587, 0.014502,   1.690283, 0.051562,
 0,x_unit, 67.939191, 1.661279, 1.745874, 0.084595,   1.656445, 1.665308, 0.008862,   1.691089, 0.051562,
 0,x_unit, 67.964981, 1.662891, 1.589575, -0.073315,   1.658862, 1.631470, -0.027393,   1.693506, 0.055591,
 0,x_unit, 67.991322, 1.645972, 1.465503, -0.180469,   1.647583, 1.616968, -0.030615,   1.681421, 0.040283,
 0,x_unit, 68.017560, 1.643555, 1.427637, -0.215918,   1.645166, 1.614551, -0.030615,   1.687060, 0.037866,
 0,x_unit, 68.043711, 1.645972, 1.382519, -0.263452,   1.649194, 1.618579, -0.030615,   1.686255, 0.037866,
 0,x_unit, 68.070098, 1.647583, 1.452612, -0.194971,   1.641943, 1.620996, -0.020947,   1.685449, 0.039478,
 0,x_unit, 68.096210, 1.650000, 1.528345, -0.121655,   1.648389, 1.640332, -0.008057,   1.685449, 0.038672,
 0,x_unit, 68.122642, 1.648389, 1.695117, 0.046728,   1.649194, 1.654834, 0.005640,   1.686255, 0.038672,
 0,x_unit, 68.148309, 1.647583, 1.907812, 0.260229,   1.647583, 1.674170, 0.026587,   1.683838, 0.040283,
 0,x_unit, 68.174091, 1.650000, 2.089893, 0.439893,   1.649194, 1.720093, 0.070898,   1.683838, 0.035449,
 0,x_unit, 68.199873, 1.650000, 2.313061, 0.663061,   1.652417, 1.718481, 0.066064,   1.687866, 0.038672,
 0,x_unit, 68.225640, 1.654834, 2.552344, 0.897510,   1.653223, 1.766821, 0.113599,   1.690283, 0.037866,
 0,x_unit, 68.251306, 1.650000, 2.754565, 1.104566,   1.650806, 1.753931, 0.103125,   1.683838, 0.040283,
 0,x_unit, 68.276980, 1.654834, 3.060718, 1.405884,   1.650000, 1.816772, 0.166772,   1.682227, 0.038672,
 0,x_unit, 68.302762, 1.666113, 3.229907, 1.563794,   1.670947, 1.835303, 0.164356,   1.693506, 0.051562,
 0,x_unit, 68.328657, 1.666919, 3.289526, 1.622607,   1.668530, 1.855444, 0.186914,   1.693506, 0.049951,
 0,x_unit, 68.354413, 1.666919, 3.291943, 1.625024,   1.668530, 1.856250, 0.187720,   1.687060, 0.049951,
 0,x_unit, 68.380181, 1.665308, 3.288721, 1.623413,   1.662085, 1.864307, 0.202222,   1.691895, 0.052368,
 0,x_unit, 68.405871, 1.665308, 3.289526, 1.624219,   1.660474, 1.861084, 0.200610,   1.693506, 0.050757,
 0,x_unit, 68.431643, 1.665308, 3.285498, 1.620190,   1.662085, 1.856250, 0.194165,   1.690283, 0.048340,
 0,x_unit, 68.457536, 1.662085, 3.208960, 1.546875,   1.662891, 1.853027, 0.190137,   1.690283, 0.048340,
 0,x_unit, 68.483194, 1.662085, 3.063940, 1.401855,   1.657251, 1.806299, 0.149048,   1.694311, 0.054785,
 0,x_unit, 68.508896, 1.662085, 2.919727, 1.257642,   1.658862, 1.814355, 0.155493,   1.691895, 0.048340,
 0,x_unit, 68.534634, 1.661279, 2.689306, 1.028027,   1.662085, 1.778101, 0.116016,   1.694311, 0.052368,
 0,x_unit, 68.560536, 1.658862, 2.478223, 0.819360,   1.658057, 1.762793, 0.104736,   1.691895, 0.048340,
 0,x_unit, 68.586351, 1.662085, 2.267139, 0.605054,   1.660474, 1.704785, 0.044312,   1.691895, 0.052368,
 0,x_unit, 68.611981, 1.662891, 2.081030, 0.418140,   1.658057, 1.699145, 0.041089,   1.687866, 0.048340,
 0,x_unit, 68.637780, 1.643555, 1.865918, 0.222363,   1.644360, 1.660474, 0.016113,   1.679810, 0.036255,
 0,x_unit, 68.663541, 1.648389, 1.676587, 0.028198,   1.648389, 1.640332, -0.008057,   1.686255, 0.037866,
 0,x_unit, 68.689543, 1.645972, 1.531567, -0.114404,   1.647583, 1.619385, -0.028198,   1.685449, 0.036255,
 0,x_unit, 68.715845, 1.648389, 1.423608, -0.224780,   1.645972, 1.600049, -0.045923,   1.687060, 0.039478,
 0,x_unit, 68.742009, 1.647583, 1.361572, -0.286011,   1.648389, 1.647583, -0.000806,   1.686255, 0.040283,
 0,x_unit, 68.768350, 1.647583, 1.408301, -0.239282,   1.647583, 1.611328, -0.036255,   1.683838, 0.038672,
 0,x_unit, 68.794543, 1.645972, 1.462280, -0.183691,   1.648389, 1.625830, -0.022559,   1.682227, 0.037866,
 0,x_unit, 68.820779, 1.648389, 1.586352, -0.062036,   1.650000, 1.623413, -0.026587,   1.683032, 0.038672,
 0,x_unit, 68.847098, 1.647583, 1.761987, 0.114404,   1.647583, 1.666113, 0.018530,   1.681421, 0.038672,
 0,x_unit, 68.872880, 1.649194, 1.961792, 0.312598,   1.650000, 1.685449, 0.035449,   1.681421, 0.037866,
 0,x_unit, 68.898667, 1.652417, 2.170459, 0.518042,   1.650806, 1.695923, 0.045117,   1.683032, 0.038672,
 0,x_unit, 68.924410, 1.654028, 2.411352, 0.757324,   1.652417, 1.765210, 0.112793,   1.683838, 0.037866,
 0,x_unit, 68.950100, 1.666919, 2.644189, 0.977270,   1.662085, 1.768433, 0.106348,   1.691895, 0.052368,
 0,x_unit, 68.975871, 1.662891, 2.889111, 1.226221,   1.666113, 1.810327, 0.144214,   1.687060, 0.051562,
 0,x_unit, 69.001544, 1.662891, 3.101001, 1.438110,   1.664502, 1.816772, 0.152271,   1.691895, 0.052368,
 0,x_unit, 69.027315, 1.665308, 3.287915, 1.622607,   1.661279, 1.835303, 0.174023,   1.687060, 0.053979,
 0,x_unit, 69.053104, 1.666113, 3.291943, 1.625830,   1.658862, 1.845776, 0.186914,   1.687060, 0.051562,
 0,x_unit, 69.078758, 1.658057, 3.288721, 1.630664,   1.662085, 1.865918, 0.203833,   1.691895, 0.051562,
 0,x_unit, 69.104535, 1.661279, 3.288721, 1.627441,   1.662085, 1.869141, 0.207056,   1.687866, 0.050757,
 0,x_unit, 69.130305, 1.658057, 3.291138, 1.633081,   1.658057, 1.853027, 0.194971,   1.691895, 0.052368,
 0,x_unit, 69.156100, 1.662085, 3.273413, 1.611328,   1.666919, 1.848999, 0.182080,   1.687060, 0.053979,
 0,x_unit, 69.181768, 1.662085, 3.167871, 1.505786,   1.662085, 1.826440, 0.164356,   1.693506, 0.050757,
 0,x_unit, 69.207416, 1.664502, 2.994653, 1.330151,   1.662085, 1.824023, 0.161938,   1.691089, 0.050757,
 0,x_unit, 69.224411, 1.660474, 2.880249, 1.219775,   1.662085, 1.810327, 0.148242,   1.694311, 0.049951,
 0,x_unit, 69.250092, 1.661279, 2.703809, 1.042529,   1.660474, 1.807910, 0.147436,   1.695117, 0.053979,
 0,x_unit, 69.275876, 1.648389, 2.466943, 0.818555,   1.649194, 1.761182, 0.111987,   1.690283, 0.043506,
 0,x_unit, 69.301759, 1.643555, 2.239746, 0.596191,   1.645972, 1.706396, 0.060425,   1.686255, 0.036255,
 0,x_unit, 69.327534, 1.648389, 2.031079, 0.382690,   1.650000, 1.699145, 0.049145,   1.685449, 0.041895,
 0,x_unit, 69.353316, 1.647583, 1.841748, 0.194165,   1.644360, 1.654028, 0.009668,   1.683032, 0.040283,
 0,x_unit, 69.378972, 1.649194, 1.666919, 0.017725,   1.643555, 1.640332, -0.003223,   1.689478, 0.037866,
 0,x_unit, 69.405008, 1.649194, 1.525928, -0.123267,   1.645972, 1.633081, -0.012891,   1.686255, 0.040283,
 0,x_unit, 69.431352, 1.654834, 1.438110, -0.216724,   1.654028, 1.616162, -0.037866,   1.686255, 0.044312,
 0,x_unit, 69.457690, 1.649194, 1.396216, -0.252979,   1.650806, 1.625024, -0.025781,   1.687060, 0.037866,
 0,x_unit, 69.483884, 1.645166, 1.419580, -0.225586,   1.645972, 1.615356, -0.030615,   1.687866, 0.039478,
 0,x_unit, 69.510104, 1.649194, 1.507397, -0.141797,   1.648389, 1.647583, -0.000806,   1.683838, 0.038672,
 0,x_unit, 69.536436, 1.657251, 1.670947, 0.013696,   1.654834, 1.656445, 0.001611,   1.683032, 0.040283,
 0,x_unit, 69.562314, 1.654834, 1.855444, 0.200610,   1.649194, 1.670142, 0.020947,   1.686255, 0.039478,
 0,x_unit, 69.588067, 1.665308, 2.088281, 0.422974,   1.666919, 1.703174, 0.036255,   1.691089, 0.051562,
 0,x_unit, 69.613754, 1.662891, 2.324341, 0.661450,   1.666113, 1.736206, 0.070093,   1.691895, 0.049951,
 0,x_unit, 69.639411, 1.662085, 2.545898, 0.883814,   1.666113, 1.769238, 0.103125,   1.691895, 0.055591,
 0,x_unit, 69.665203, 1.664502, 2.779541, 1.115039,   1.662085, 1.773267, 0.111182,   1.691089, 0.050757,
 0,x_unit, 69.690981, 1.666113, 3.024463, 1.358350,   1.662085, 1.822412, 0.160327,   1.691895, 0.048340,
 0,x_unit, 69.716768, 1.662085, 3.233130, 1.571045,   1.661279, 1.839331, 0.178052,   1.699145, 0.049951,
 0,x_unit, 69.742412, 1.661279, 3.291943, 1.630664,   1.658862, 1.876392, 0.217529,   1.691895, 0.055591,
 0,x_unit, 69.768196, 1.662085, 3.291943, 1.629858,   1.660474, 1.869946, 0.209473,   1.693506, 0.046729,
 0,x_unit, 69.793886, 1.658057, 3.288721, 1.630664,   1.665308, 1.869141, 0.203833,   1.687866, 0.047534,
 0,x_unit, 69.819661, 1.662891, 3.288721, 1.625830,   1.658862, 1.865918, 0.207056,   1.691895, 0.052368,
 0,x_unit, 69.845220, 1.662085, 3.235547, 1.573462,   1.661279, 1.869141, 0.207861,   1.695117, 0.052368,
 0,x_unit, 69.870978, 1.657251, 3.154175, 1.496924,   1.657251, 1.799853, 0.142602,   1.691089, 0.048340,
 0,x_unit, 69.896732, 1.665308, 2.936646, 1.271338,   1.662085, 1.799048, 0.136963,   1.691895, 0.052368,
 0,x_unit, 69.922550, 1.647583, 2.715894, 1.068310,   1.645166, 1.757153, 0.111987,   1.685449, 0.038672,
 0,x_unit, 69.948206, 1.648389, 2.486279, 0.837891,   1.649194, 1.724121, 0.074927,   1.686255, 0.038672,
 0,x_unit, 69.973985, 1.649194, 2.288086, 0.638892,   1.649194, 1.733789, 0.084595,   1.679810, 0.038672,
 0,x_unit, 69.999763, 1.648389, 2.033496, 0.385108,   1.647583, 1.689478, 0.041895,   1.683838, 0.034644,
 0,x_unit, 70.025546, 1.650000, 1.863501, 0.213501,   1.645166, 1.665308, 0.020142,   1.683838, 0.040283,
 0,x_unit, 70.051197, 1.650000, 1.656445, 0.006445,   1.649194, 1.644360, -0.004834,   1.686255, 0.038672,
 0,x_unit, 70.077225, 1.648389, 1.554126, -0.094263,   1.647583, 1.662085, 0.014502,   1.683838, 0.037866,
 0,x_unit, 70.103228, 1.650000, 1.457446, -0.192554,   1.649194, 1.618579, -0.030615,   1.681421, 0.036255,
 0,x_unit, 70.129441, 1.645972, 1.416357, -0.229614,   1.650806, 1.612939, -0.037866,   1.683032, 0.035449,
 0,x_unit, 70.155797, 1.650806, 1.442944, -0.207861,   1.649194, 1.602466, -0.046729,   1.685449, 0.037866,
 0,x_unit, 70.181997, 1.650000, 1.544458, -0.105542,   1.648389, 1.619385, -0.029004,   1.685449, 0.036255,
 0,x_unit, 70.208231, 1.650806, 1.724927, 0.074121,   1.649194, 1.668530, 0.019336,   1.683032, 0.037866,
 0,x_unit, 70.233978, 1.662891, 1.911841, 0.248950,   1.660474, 1.672559, 0.012085,   1.691895, 0.052368,
 0,x_unit, 70.259764, 1.661279, 2.147900, 0.486621,   1.662891, 1.716064, 0.053174,   1.691089, 0.052368,
 0,x_unit, 70.285515, 1.662891, 2.358179, 0.695288,   1.660474, 1.743457, 0.082983,   1.691895, 0.049951,
 0,x_unit, 70.311196, 1.662891, 2.612768, 0.949878,   1.661279, 1.762793, 0.101514,   1.695923, 0.050757,
 0,x_unit, 70.336980, 1.661279, 2.856885, 1.195605,   1.662085, 1.802271, 0.140186,   1.687866, 0.050757,
 0,x_unit, 70.362772, 1.661279, 3.056690, 1.395410,   1.664502, 1.819189, 0.154688,   1.691895, 0.048340,
 0,x_unit, 70.388446, 1.661279, 3.250049, 1.588770,   1.665308, 1.839331, 0.174023,   1.687060, 0.052368,
 0,x_unit, 70.414099, 1.662085, 3.291943, 1.629858,   1.661279, 1.849805, 0.188525,   1.693506, 0.046729,
 0,x_unit, 70.439882, 1.658862, 3.285498, 1.626636,   1.662085, 1.876392, 0.214307,   1.691089, 0.048340,
 0,x_unit, 70.465650, 1.661279, 3.288721, 1.627441,   1.662891, 1.860278, 0.197388,   1.694311, 0.051562,
 0,x_unit, 70.491314, 1.661279, 3.288721, 1.627441,   1.662085, 1.874780, 0.212695,   1.694311, 0.050757,
 0,x_unit, 70.517506, 1.662085, 3.216211, 1.554126,   1.661279, 1.856250, 0.194971,   1.694311, 0.050757,
 0,x_unit, 70.543221, 1.647583, 3.069580, 1.421997,   1.645166, 1.810327, 0.165161,   1.683838, 0.036255,
 0,x_unit, 70.569102, 1.647583, 2.882666, 1.235083,   1.648389, 1.784546, 0.136157,   1.685449, 0.037866,
 0,x_unit, 70.594884, 1.649194, 2.674805, 1.025610,   1.647583, 1.753931, 0.106348,   1.683032, 0.037866,
 0,x_unit, 70.620538, 1.648389, 2.451636, 0.803247,   1.648389, 1.744263, 0.095874,   1.685449, 0.039478,
 0,x_unit, 70.646202, 1.650000, 2.234106, 0.584106,   1.653223, 1.701563, 0.048340,   1.682227, 0.038672,
 0,x_unit, 70.672071, 1.652417, 1.985962, 0.333545,   1.647583, 1.681421, 0.033838,   1.686255, 0.038672,
 0,x_unit, 70.697879, 1.648389, 1.815967, 0.167578,   1.649194, 1.645972, -0.003223,   1.685449, 0.039478,
 0,x_unit, 70.723904, 1.649194, 1.654028, 0.004834,   1.648389, 1.670142, 0.021753,   1.683032, 0.035449,
 0,x_unit, 70.749620, 1.647583, 1.503369, -0.144214,   1.649194, 1.614551, -0.034644,   1.676587, 0.037866,
 0,x_unit, 70.775902, 1.648389, 1.475977, -0.172412,   1.647583, 1.620190, -0.027393,   1.681421, 0.040283,
 0,x_unit, 70.802186, 1.650000, 1.445361, -0.204639,   1.650000, 1.627441, -0.022559,   1.681421, 0.036255,
